date,news_title
2021.05.24,"""'손정민 폰' 실종일 오전 1시33분 이후 이용내역 없어""(종합)"
2021.05.25,쿠팡 배송기사 월급 받으며 한달간 건강관리…'쿠팡케어' 운영
2021.05.25,콘텐츠 늘려가는 쿠팡플레이…'SNL 코리아' 독점 서비스
2021.05.25,비어있는 옆자리
2021.05.25,오늘도 버틴다
2021.05.25,생계 절벽에서 꿋꿋이
2021.05.25,코로나19 도대체 어디까지
2021.05.25,오늘도 시간은 흐른다
2021.05.25,다시 돌아왔으면 하는 시절
2021.05.25,먼지 쌓인 여행책자 거치대
2021.05.25,비닐에 쌓인 여행책자
2021.05.25,"""과로사 재발 방지"" 숨진 쿠팡 노동자 유족 광주서 기자회견"
2021.05.26,"정의당, 쿠팡 아이템위너 피해사례발표 좌담회"
2021.05.26,넷플릭스·배민·쿠팡도 방통위 이용자 보호업무 평가 받는다
2021.05.26,'판매자계정 보호 미흡' 쿠팡 등 7개 오픈마켓 사업자 과태료
2021.05.27,전기전자 소재 기업 에이치앤에스 제천 3산단 이전
2021.05.27,"""신세계, '아시아 100대 유통기업' 중 9위…롯데 11위"""
2021.05.28,"손정의, 작년 SBG 사상최대 순익에도 연봉은 '반토막'"
2021.05.30,진짜 업계 1위는?…GS리테일·BGF리테일 불붙는 '한판 대결'
2021.05.30,배민·쿠팡 '단건배달 전쟁'…점주·라이더 잡기 '혈투'
2021.05.31,너도나도 배달 음식…온라인쇼핑 시장서 음식서비스 최대 성장
2021.05.31,"유통가, '백신 휴가' 속속 도입…롯데·현대에 온라인몰도"
2021.05.31,"""코로나19 백신 맞고 쉬세요""…유통가, 유급 휴가 속속 도입(종합)"
2021.06.01,주꾸미 금어기에 생물 상품 판매?…오픈마켓 관리 '엉망'
2021.06.02,"[게시판] 쿠팡, 코로나19 백신 접종 유급휴가 도입"
2021.06.02,[충남소식] 충남도·쿠팡 관광상품 온라인 마케팅 협력
2021.06.03,"쿠팡, 일본 진출 시동…도쿄서  시범 서비스"
2021.06.04,MZ세대에 응답한 삼성전자 사장단…직원들과 소통 간담회
2021.06.04,[전국 주요 신문 톱뉴스](4일 조간)
2021.06.06,이베이코리아 내일 본입찰…누가 품어 온라인쇼핑 '빅3' 될까
2021.06.06,유통 신기술 한자리에…제1회 디지털 유통대전 23~25일 열린다
2021.06.06,[그래픽] 국내 이커머스 시장 점유율
2021.06.06,서울시 '전통시장 온라인 장보기' 1년간 매출 62억원
2021.06.07,G마켓·옥션·G9 새 주인은…오늘 이베이코리아 매각 본입찰
2021.06.07,"[게시판] 김범석 쿠팡 이사회 의장, 포춘 글로벌 포럼 연설"
2021.06.07,"쿠팡물류센터 노조 출범…""안전한 일터 만들겠다"""
2021.06.07,"쿠팡물류센터 노조 출범…""인권존중·안전한 일터 조성""(종합)"
2021.06.07,이베이코리아 인수전 롯데-신세계 '2파전'…MBK·SKT 불참
2021.06.07,이베이코리아 새 주인은…롯데-'신세계·네이버 동맹' 격돌(종합)
2021.06.07,"쿠팡 '직구' 데이터, 관세청과 공유…""사전 검증해 신속통관"""
2021.06.07,"관세청-쿠팡, 전자상거래 통관체계 효율화 업무협약"
2021.06.07,"영원한 맞수 롯데-신세계, 이커머스 시장 '게임 체인저' 누가"
2021.06.08,라이브 커머스 참여할 부산 소상공인 업체 모집
2021.06.08,"배민도 ""한 번에 한 집 배달""…쿠팡이츠와 경쟁 격화"
2021.06.09,삼성청년SW아카데미 졸업생 2천명 돌파…68% 취업 성공
2021.06.11,'판매형 공정축제' 제16회 보물섬 마늘&한우축제 24일 개막
2021.06.11,"""코로나19 이후 비대면서비스 사용 늘었지만…사생활 침해 우려"""
2021.06.13,롯데냐 신세계냐…이베이코리아 새 주인 선정 임박
2021.06.13,배달앱 2위 요기요 누구 품에…17일 매각 본입찰
2021.06.14,"국방부, 18일까지 장병 온라인 취업박람회…원스톱 입사지원"
2021.06.14,"쿠팡 ""판로·마케팅 지원받은 중소상공인 매출 121%↑"""
2021.06.14,카카오-카카오커머스 합친다…네이버·쿠팡 이커머스 공룡 대항
2021.06.14,카카오-카카오커머스 합병…'쇼핑 공룡' 네이버·쿠팡 추격 전략(종합)
2021.06.14,"제천 제4산업단지 조성 추진…""미래전략산업 수요에 대응"""
2021.06.14,[특징주] 시총 3·4위 네이버·카카오 엎치락뒤치락(종합)
2021.06.16,"SKT·쿠팡, 장애인근로자 이동권·고용증진 위해 뭉쳤다"
2021.06.16,"신세계그룹 이마트-네이버, 이베이코리아 인수 유력(종합)"
2021.06.16,"이마트-네이버, 이베이코리아 인수 유력…이마트 ""통보 안받아""(종합2보)"
2021.06.16,[특징주] '이베이코리아 인수 유력' 이마트·네이버 강세
2021.06.16,"신세계, 이베이코리아 품으면 업계 2위…이커머스 지각변동 예고"
2021.06.16,정용진 이베이코리아 인수전서 신동빈에 '승리 눈앞'
2021.06.16,"충북도, SK스토아 등과 사회적기업 판로 지원 '맞손'"
2021.06.17,이천 쿠팡물류센터서 불…직원 100여명 대피(종합)
2021.06.17,이천 쿠팡물류센터서 불…직원 240여 명 대피(종합2보)
2021.06.17,쿠팡 덕평물류센터 화재
2021.06.17,화마와 사투 벌인 소방관들
2021.06.17,"'과로사' 쿠팡 노동자 유족 ""재발방지 대책 마련해야"""
2021.06.17,소상공인 판로 지원…5개 온라인몰 '슈퍼서울위크'
2021.06.17,"쿠팡 김범석, 한국 내 직위 모두 사임…""글로벌 경영 집중"""
2021.06.17,"'과로사' 쿠팡 노동자 유족 ""사과하고 대책 마련해야""(종합)"
2021.06.17,검은 연기 피어오르는 쿠팡 덕평물류센터
2021.06.17,"'과로사' 쿠팡 노동자 유족 ""사과하고 대책 마련해야"""
2021.06.18,화마에 뼈대 드러난 쿠팡물류센터…24시간째 진화 중
2021.06.18,[연합뉴스 이 시각 헤드라인] - 08:00
2021.06.18,쿠팡 물류센터 화재로 자욱한 연기
2021.06.18,쿠팡 물류센터 화재로 피어오르는 연기
2021.06.18,연기 뒤덮인 쿠팡 물류센터
2021.06.18,연기 치솟는 쿠팡 물류센터
2021.06.18,계속되는 쿠팡 물류센터 화재 진화작업
2021.06.18,화재 진화작업 중인 쿠팡 물류센터
2021.06.18,"송영길 ""韓, 사실상 G8 역할…외교성과에 언론 인색"""
2021.06.18,가연성 물질·불 번짐·붕괴 우려…쿠팡 화재 진화 '삼중고'
2021.06.18,처참한 쿠팡 덕평물류센터 화재 현장
2021.06.18,계속되는 진화작업
2021.06.18,[그래픽] 이천 쿠팡물류센터 화재 시간대별 상황
2021.06.18,뼈대만 남은 쿠팡 덕평물류센터
2021.06.19,쿠팡 화재 48시간째…진화 계속하며 오늘 건물 안전진단
2021.06.19,큰불 난 쿠팡 물류창고 DB손보 등에 4천15억 재산보험 가입
2021.06.19,[연합뉴스 이 시각 헤드라인] - 10:00
2021.06.19,쿠팡물류센터 안전진단 착수…이르면 오늘 구조대 진입
2021.06.19,쿠팡 덕평물류센터 안전진단 착수
2021.06.19,쿠팡 덕평물류센터 내부로 진입하는 관계자들
2021.06.19,쿠팡 덕평물류센터 건물 구조 안전진단 착수
2021.06.19,쿠팡물류센터에 구조대 진입…소방관 실종 47시간만
2021.06.19,쿠팡물류센터에 구조대 진입…47시간만에 실종 소방관 수색 재개(종합)
2021.06.19,[1보] 쿠팡 화재현장서 실종된 소방관 숨진 채 발견
2021.06.19,[2보] 48시간만에 끝내 시신으로…화재현장서 실종 소방관 유해 발견
2021.06.19,끝내 시신으로…쿠팡화재현장서 실종 소방관 유해 발견(종합)
2021.06.19,순직한 실종 소방관 이송
2021.06.19,쿠팡화재현장 실종 소방관 숨진 채 발견
2021.06.20,쿠팡물류센터 화재 나흘째 진화 중…잔불정리 계속
2021.06.20,"네이버도 '로켓배송'…""자정까지 주문하면 다음날 집앞에"""
2021.06.20,폭격 맞은 듯한 쿠팡 덕평물류센터
2021.06.20,뼈대 드러낸 쿠팡 덕평물류센터
2021.06.20,쿠팡 덕평물류센터 화재 나흘째
2021.06.20,처참한 모습의 쿠팡 덕평물류센터 화재 현장
2021.06.20,[연합뉴스 이 시각 헤드라인] - 10:00
2021.06.20,네이버도 '로켓배송'…CJ대한통운 손잡고 AI 물류센터 구축(종합)
2021.06.20,김동식 구조대장 영결식 21일 거행…1계급 특진·훈장 추서
2021.06.20,"쿠팡 ""故김동식 소방령 유족 평생 지원할 것…장학기금 설립"""
2021.06.20,쿠팡물류센터 나흘째 회색 연기…주민들 피해도 속출
2021.06.20,"이준석, 순직 소방관 빈소 조문…""안전한 대한민국으로 보답"""
2021.06.20,화재 현장으로 이동하는 소방관들
2021.06.20,화재 현장으로
2021.06.21,[코스피·코스닥 전 거래일(18일) 주요공시]
2021.06.21,[주요 신문 사설](21일 조간)
2021.06.21,[전국 주요 신문 톱뉴스](21일 조간)
2021.06.21,[연합뉴스 이 시각 헤드라인] - 08:00
2021.06.21,쿠팡 덕평물류센터 건물 구조 안전진단
2021.06.21,"""지켜드리지 못해 죄송""…쿠팡화재 순직 김동식 구조대장 영결식"
2021.06.21,화재진압 중 순직한 김동식 소방령 영결식
2021.06.21,고 김동식 소방령 영결식
2021.06.21,"에쓰오일, 쿠팡 화재로 순직한 김동식 구조대장 유족에 위로금"
2021.06.21,"송영길 ""광주 붕괴참사 진상 신속히 밝히고 책임자 엄중 처벌"""
2021.06.21,"삼성증권 ""쿠팡 화재로 물류 기업·리츠 ESG 중요성 커질 것"""
2021.06.21,"[영상] ""거대한 화마속에 홀로""…쿠팡화재 순직 구조대장 눈물의 영결식"
2021.06.21,고 김동식 구조대장 영결식
2021.06.21,"박범계 ""국가유공자 법률지원 검토""…보훈병원 위문"
2021.06.21,눈물 훔치는 고 김동식 구조대장 동료들
2021.06.21,오열하는 고 김동식 구조대장 어머니
2021.06.22,서울 시내 물류창고 등 645곳 소방 특별조사
2021.06.22,[전국 주요 신문 톱뉴스](22일 조간)
2021.06.22,[주요 신문 사설](22일 조간)
2021.06.22,"""배달앱 리뷰가 '블랙컨슈머' 양산…점주 방어권 보장해야"""
2021.06.22,"""배달앱 리뷰가 '블랙컨슈머' 양산…점주 방어권 보장해야""(종합)"
2021.06.22,쿠팡화재 넉달전 소방점검서 277건 지적…스프링클러 관련 60건
2021.06.22,"경찰, 쿠팡화재 발화시점 파악 집중…대피지연 의혹 조사"
2021.06.22,"이천시장 ""쿠팡 피해보상 미흡하면 주민 공익소송 지원할 것"""
2021.06.22,"엄태준 이천시장 ""쿠팡 피해보상 미흡하면 주민 공익소송 지원할 것"""
2021.06.22,배달앱 리뷰·별점 제도 규탄 기자회견
2021.06.22,'점주도 배달앱 고객'
2021.06.22,묵념하는 기자회견 참가자들
2021.06.22,'배달앱 리뷰·별점 제도 개선하라'
2021.06.22,'블랙컨슈머 양산하는 배달앱 리뷰·별점 제도'
2021.06.22,'점주들의 고통'
2021.06.22,"쿠팡에 이번엔 '욱일기' 그려진 상품이…""판매 중단"""
2021.06.22,충북서 5년간 창고 화재 361건…소방본부 특별점검
2021.06.22,쿠팡 화재 엿새 만에 완전진화…뼈대만 남고 모두 타
2021.06.22,초록 논밭 곳곳 새카만 잿덩어리…쿠팡물류센터 화재 주민 피해
2021.06.22,[영상] 쿠팡화재 조사 속도…발화시점 파악 집중·대피지연 의혹 조사
2021.06.22,쿠팡 화재 엿새 만에 완전진화…뼈대만 남고 모두 타(종합)
2021.06.22,"""배달앱 악성리뷰에 점주 속수무책…방어권 보장해야""(종합2보)"
2021.06.22,"경찰, 쿠팡화재 발화시점 파악 집중…대피지연 의혹 조사(종합)"
2021.06.22,텃밭에 떨어진 잿덩어리
2021.06.23,[주요 신문 사설](23일 조간)
2021.06.23,"고용노동부, 인천 쿠팡물류센터 직장 내 괴롭힘 의혹 조사"
2021.06.23,"산업차관 ""유통기업, 근로자 안전 등 기본 가치 높여야"""
2021.06.23,"""제2 쿠팡 화재 막자""…소방청, 대형 물류창고 490곳 특별점검"
2021.06.23,스마트테크 코리아 참가한 쿠팡
2021.06.23,쿠팡 부스 둘러보는 참관객
2021.06.23,작년 전국 물류창고 3분의 1 조사했지만…쿠팡 화재창고는 빠져
2021.06.23,"전남소방본부, 대형 물류창고 22곳 화재 예방 특별점검"
2021.06.23,쿠팡 덕평물류센터 화재 피해지원센터 운영
2021.06.24,"단건배달 경쟁 격화…배민-쿠팡, 강남 넘어 서울 곳곳서 대결"
2021.06.24,[전국 주요 신문 톱뉴스](24일 조간)
2021.06.24,"쿠팡 ""화재 덕평물류센터 직원 97% 이전 배치"""
2021.06.24,"""쿠팡은 노동자의 목소리를 들어라"""
2021.06.24,쿠팡은 물류센터 안전 강화하라
2021.06.24,"""쿠팡은 물류센터 화재에 사과하라"""
2021.06.24,"""쿠팡에 노조와 성실 교섭 촉구한다"""
2021.06.24,쿠팡 화재현장 발언하는 노동자
2021.06.24,"""쿠팡은 물류센터 작업환경 개선하라"""
2021.06.24,"정의 ""쿠팡, 노동자 퇴사 협박…슈퍼갑질 악질기업"""
2021.06.24,"쿠팡물류센터 노조 ""쿠팡, 안전하고 존중받는 일터 돼야"""
2021.06.24,"쿠팡, 화재 덕평물류센터 직원 97% 이전 배치"
2021.06.24,'열악한 노동환경 쿠팡 규탄'
2021.06.24,"쿠팡 물류센터 노동자, 현장 실태 폭로 기자회견"
2021.06.24,'쿠팡 물류센터 노동자가 말하는 현장 실태는?'
2021.06.24,"진보당, 쿠팡 본사 앞 규탄 기자회견"
2021.06.24,발언하는 김재연 상임대표
2021.06.24,"쿠팡물류센터 노동자들 ""안전하고 존중받는 일터 돼야""(종합)"
2021.06.24,"쿠팡 ""화재 물류센터 직원 희망지 이전""…노조 ""강제 배치""(종합)"
2021.06.24,정의당-쿠팡 물류센터 지회 간담회
2021.06.24,발언하는 민병조 쿠팡 물류센터 지회장
2021.06.24,경북 스마트 그린물류 규제자유특구 다음 달 지정 전망
2021.06.25,"편의점부터 쇼핑·독서까지…LGU+, 멤버십 구독혜택 추가"
2021.06.25,[특징주] 이베이코리아 인수 이마트 3%대 상승
2021.06.25,[특징주] 이베이코리아 인수 이마트 강세(종합)
2021.06.25,[특징주] 이베이코리아 인수 이마트 5% 급등(종합2보)
2021.06.25,'비산재 피해' 쿠팡 덕평물류센터 주변마을 토양오염도 검사
2021.06.25,"쿠팡플레이, 도쿄올림픽 온라인 단독 중계 무산"
2021.06.25,"쿠팡플레이, 도쿄올림픽 온라인 단독 중계 무산(종합)"
2021.06.25,"전북소방본부, 물류창고 147곳 화재 예방 특별점검"
2021.06.26,쿠팡 물류센터 CCTV 공개…불길 번지는데 스프링클러 작동 안해
2021.06.27,이커머스 '新강자'로 떠오른 신세계…경쟁업체 대응 전략은
2021.06.27,"[게시판] 쿠팡 임직원, 화재 피해 인근 마을서 환경정화 활동"
2021.06.27,"""무한경쟁이다""…신세계 급부상에 더 분주해진 이커머스 업계(종합)"
2021.06.28,쿠팡 물류센터 화재 내일 합동감식…원인 규명 주력
2021.06.28,쿠팡이츠 불공정약관심사 청구 기자회견
2021.06.28,"""'새우튀김 갑질' 쿠팡이츠 불공정 약관 심사 청구"""
2021.06.28,'이번에도 뭉갤건가요?'
2021.06.28,"시민단체들, 약관으로 환불규정 마련 촉구"
2021.06.28,'새우튀김 갑질 방조' 쿠팡이츠 불공정약관심사 청구 기자회견
2021.06.28,'공정위는 조속한 약관 심사로 점주 피해 막아야'
2021.06.28,'공정위 늑장심사 이제그만!'
2021.06.28,"""'새우튀김 갑질' 쿠팡이츠 불공정 약관 심사 청구""(종합)"
2021.06.29,쿠팡 물류센터 화재 합동감식 하는 관계자들
2021.06.29,쿠팡 물류창고 현장 합동감식
2021.06.29,화재 12일만의 합동감식
2021.06.29,쿠팡 물류센터 화재 원인을 찾아라
2021.06.29,폐허가 된 쿠팡 물류센터
2021.06.29,"위메프오도 악성 리뷰 삭제…배달앱, 블랙컨슈머 근절할까(종합)"
2021.06.30,"[이슈 컷] ""전기로 고통없이 한방에…"" 철장 속 누렁이의 운명은"
2021.06.30,"여름 성수기 라이더 확보 전쟁…""오토바이도 빌려드립니다"""
2021.06.30,"라이더유니온·민주노총, 공동교섭단 꾸려 쿠팡이츠와 단체교섭 요구 기자회견"
2021.06.30,"[게시판] 쿠팡, 물류센터 화재 지역 주민에 출장 건강검진 지원"
2021.06.30,"청주대 총학, 쿠팡화재 순직 구조대장 유족에 위로금"
2021.07.01,소프트뱅크 비전펀드 투자 가속…하루에 1곳꼴 신규투자 결정
2021.07.01,"이철우 경북지사, 수도권 기업 찾아 신도시·관광 투자 요청"
